y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1.5495,4.0,1.75,1300.0,,1.0,A0,0,4,7.0,1300,0,2120,9920,46,-1
3.01,6.0,2.5,2420.0,,1.0,A0,2,4,7.0,1420,1000,1630,11662,50,-1
3.95,3.0,3.25,1710.0,,2.0,A0,0,3,8.0,1360,350,1420,1163,12,-1
3.98,3.0,2.25,1620.0,,2.0,A0,0,3,,1620,0,2030,13963,28,-1
1.6,1.0,1.0,810.0,,1.0,A0,0,5,7.0,810,0,980,1198,74,-1
2.067,3.0,1.0,1570.0,,1.0,A0,0,3,7.0,1070,500,2030,8295,53,-1
2.67,2.0,2.0,1320.0,,3.0,A0,0,3,7.0,1320,0,1430,1650,18,-1
3.9995,3.0,2.25,1850.0,,2.0,A0,0,3,9.0,1850,0,1080,4120,2,-1
2.77,4.0,1.5,1440.0,,1.5,A0,0,3,7.0,1440,0,1440,9000,93,-1
5.2,4.0,2.0,3090.0,,1.0,A0,0,4,7.0,1590,1500,2560,88426,41,-1
3.5495,4.0,2.25,1740.0,,1.0,A0,0,3,8.0,1740,0,1680,10701,48,-1
4.085,3.0,2.0,1200.0,2016.0,1.0,A0,1,4,7.0,600,600,1730,4520,84,-1
9.3,4.0,4.5,4225.0,,2.0,A0,0,4,11.0,4225,0,2870,14576,30,-1
6.825,4.0,2.5,3420.0,,2.0,A0,0,3,9.0,3420,0,2800,5715,6,-1
1.8,3.0,1.0,1710.0,,1.0,A0,0,4,7.0,1710,0,1310,9600,43,-1
7.0,4.0,2.5,2300.0,6158.0,2.0,A0,0,3,9.0,2300,0,2170,6434,16,-1
2.0,3.0,1.75,1300.0,,1.0,A0,0,4,7.0,1080,220,1270,8099,39,-1
4.35,4.0,2.0,2990.0,,1.0,A0,0,4,8.0,2990,0,2820,57140,41,-1
5.05,4.0,3.5,1460.0,,3.0,A0,0,3,8.0,1460,0,1430,1282,7,-1
3.3,3.0,1.75,2390.0,,1.0,A0,0,3,6.0,1240,1150,2020,6000,107,-1
3.04,3.0,3.25,2660.0,17852.0,2.5,A0,0,3,8.0,2660,0,1320,11876,1,-1
4.978,3.0,2.5,3310.0,4682.0,2.0,A0,0,3,9.0,2380,930,2660,5166,0,-1
1.545,3.0,1.5,1810.0,,1.0,A0,0,4,7.0,1810,0,1710,12000,61,-1
6.405,3.0,2.25,2410.0,,1.0,A0,1,4,8.0,1540,870,2510,5250,50,-1
4.75,3.0,2.5,2010.0,2261.0,2.0,A0,0,3,8.0,1390,620,1690,1899,1,-1
7.148,3.0,2.5,2605.0,,2.0,A0,2,3,9.0,2090,515,2605,2300,36,-1
3.68,2.0,1.0,1130.0,,1.0,A0,0,3,7.0,880,250,1250,5413,76,-1
2.99,3.0,1.0,1200.0,,1.0,A0,0,4,7.0,1200,0,1220,10220,44,-1
4.81,5.0,2.5,3840.0,,2.0,A0,0,3,11.0,3840,0,3270,12133,24,-1
3.6995,3.0,1.0,1760.0,,1.0,A0,0,3,7.0,1050,710,2060,9120,53,-1
3.935,3.0,2.5,1350.0,,2.0,A0,0,3,,1120,230,1500,1605,8,-1
0.85,2.0,1.0,1020.0,13647.0,1.0,A0,0,5,6.0,1020,0,980,8250,100,41
0.53,3.0,1.0,910.0,,1.0,A0,0,3,7.0,910,0,1490,8416,60,-1
3.275,3.0,1.75,1480.0,,2.0,A0,0,3,7.0,1480,0,1480,2197,20,-1
3.84,3.0,2.0,1480.0,,2.0,A0,0,3,8.0,1000,480,1480,886,1,-1
11.75,4.0,3.0,,,1.5,A0,0,3,9.0,3310,0,2810,217800,26,-1
2.85,4.0,2.0,1630.0,,1.0,A0,0,5,7.0,1630,0,1360,10026,47,-1
3.62,5.0,2.0,,8316.0,1.0,A0,0,3,7.0,1390,800,2010,8316,54,-1
1.5,4.0,1.0,1410.0,,1.5,A0,0,3,7.0,1410,0,1540,7000,52,-1
1.97,4.0,2.25,1800.0,5555.0,2.0,A0,0,3,7.0,1800,0,1810,5669,12,-1
2.12,3.0,2.25,1490.0,,1.0,A0,0,4,7.0,1170,320,1590,10104,28,-1
7.15,4.0,2.5,3500.0,7519.0,2.0,A0,0,3,9.0,3500,0,3920,7982,11,-1
3.25,4.0,3.5,3350.0,,1.0,A0,1,3,7.0,2140,1210,2580,9681,35,-1
1.25,3.0,1.0,1480.0,,1.0,A0,0,4,6.0,940,540,1350,11100,68,-1
2.7,4.0,2.5,2020.0,,2.0,A0,0,3,7.0,2020,0,2210,3800,3,-1
4.2,3.0,2.75,2430.0,,1.0,A0,0,3,9.0,1530,900,2230,10300,27,-1
5.15,3.0,2.5,2650.0,,1.0,A0,0,5,8.0,1680,970,2310,9600,40,-1
4.05,4.0,2.5,2980.0,,2.0,A0,0,3,8.0,2980,0,2320,4255,4,-1
3.9,3.0,1.75,1590.0,,2.0,A0,0,3,8.0,1060,530,1530,5400,1,-1
2.5,2.0,1.75,1670.0,10725.0,1.0,A0,0,3,7.0,1670,0,1600,10725,50,-1
6.53,4.0,3.5,3490.0,,2.0,A0,0,3,9.0,3490,0,2400,55657,14,-1
6.15,3.0,2.0,,1800.0,3.0,A0,0,3,8.0,1770,0,1890,3200,16,-1
1.65,4.0,1.75,1420.0,,1.0,A0,0,5,5.0,1040,380,1150,5382,73,-1
1.695,2.0,1.75,,,1.0,A0,0,3,6.0,650,650,1370,12986,76,-1
3.77,4.0,1.0,1210.0,,1.5,A0,0,3,6.0,1210,0,1540,3800,115,-1
5.95,3.0,2.5,1420.0,,2.0,A0,0,3,9.0,1280,140,1490,1439,12,-1
3.25,3.0,1.75,1730.0,9211.0,1.0,A0,0,3,8.0,1730,0,1440,9211,54,-1
3.45,4.0,2.5,2170.0,10500.0,1.0,A0,0,3,7.0,1570,600,1850,11127,53,-1
3.55,3.0,2.5,2075.0,,1.0,A0,0,3,7.0,2075,0,1960,9047,3,-1
8.45,3.0,1.75,3670.0,,1.0,A0,2,4,9.0,1950,1720,3020,9747,36,-1
2.8995,4.0,2.5,2310.0,,2.0,A0,0,3,7.0,2310,0,1780,8041,37,-1
0.15,3.0,1.0,980.0,2490.0,2.0,A0,0,4,6.0,980,0,980,3154,46,-1
8.74,4.0,2.75,2980.0,,1.0,A0,0,4,9.0,1860,1120,2980,42253,42,-1
3.22,3.0,1.75,1340.0,5100.0,1.0,A0,0,3,7.0,1340,0,1550,5100,62,-1
1.7495,4.0,1.0,1330.0,,1.5,A0,0,3,6.0,1330,0,1570,8588,63,-1
1.5675,3.0,1.0,1020.0,,1.0,A0,0,3,,1020,0,1470,9515,34,-1
3.5,3.0,2.5,1800.0,14036.0,2.0,A0,0,3,8.0,1800,0,2450,14025,22,-1
3.75,3.0,2.25,1740.0,,1.0,A0,0,4,8.0,1180,560,1880,8615,38,-1
4.871,3.0,2.25,2090.0,,2.0,A0,0,3,8.0,2090,0,1760,12112,32,-1
1.5,3.0,1.0,,,1.0,A0,0,4,6.0,1120,0,1240,10639,54,-1
4.74,4.0,2.5,2910.0,6338.0,2.0,A0,0,3,8.0,2910,0,2500,5877,7,-1
3.2,3.0,2.25,1780.0,9672.0,1.0,A0,0,3,8.0,1350,430,1860,10080,55,-1
7.36,3.0,3.0,2470.0,,2.0,A0,0,5,,1860,610,2390,7800,38,-1
2.18,3.0,2.25,1910.0,,2.0,A0,0,3,8.0,1910,0,1714,3177,6,-1
2.975,5.0,3.0,2480.0,10090.0,1.0,A0,0,3,7.0,1300,1180,2290,9900,11,-1
6.65,3.0,1.5,1630.0,,1.5,A0,0,4,8.0,1630,0,1950,4080,88,-1
4.47,4.0,2.5,2835.0,,2.0,A0,0,3,8.0,2835,0,2770,6969,13,-1
2.35,4.0,2.5,2310.0,7384.0,2.0,A0,0,3,8.0,2310,0,2310,7800,5,-1
1.74,3.0,1.0,1090.0,,1.0,A0,0,4,6.0,1090,0,1910,10296,65,-1
1.61,4.0,2.25,1830.0,,1.0,A0,0,4,7.0,1200,630,1730,10109,26,-1
1.6,2.0,1.0,820.0,5100.0,1.0,A0,0,4,6.0,820,0,2270,5100,61,-1
6.4,3.0,2.5,3050.0,,1.0,A0,3,3,8.0,1720,1330,2340,7200,31,-1
1.5,3.0,2.0,,,1.0,A0,0,3,6.0,1100,0,1050,5330,46,1
3.15,3.0,3.0,1490.0,2944.0,2.0,A0,0,3,7.0,960,530,1590,1600,22,-1
1.749,2.0,1.0,560.0,,1.0,A0,0,3,6.0,560,0,990,7560,71,-1
2.76,3.0,1.0,1160.0,,1.0,A0,0,3,7.0,1160,0,1670,9380,55,-1
3.2,3.0,1.75,1620.0,,1.0,A0,0,3,7.0,1210,410,1700,8085,39,-1
6.6,4.0,2.75,3040.0,,2.0,A1,4,3,8.0,3040,0,2620,2433,49,-1
10.85,4.0,3.5,4680.0,9700.0,2.0,A0,0,3,10.0,3360,1320,2800,12343,10,-1
2.15,1.0,1.0,550.0,,1.0,A0,0,2,6.0,550,0,1100,4560,99,-1
4.35,3.0,2.5,2300.0,,2.0,A0,0,3,9.0,2300,0,2480,16650,20,-1
2.16,4.0,1.0,1590.0,24330.0,1.5,A0,0,3,6.0,1140,450,1000,16228,73,-1
3.22,3.0,2.0,1710.0,,1.0,A0,2,5,7.0,1710,0,1700,63823,63,-1
6.45,3.0,1.5,2180.0,,1.0,A0,3,4,8.0,1090,1090,2070,5000,74,-1
3.3,3.0,1.75,1670.0,,1.0,A0,0,3,,1140,530,1670,7320,35,-1
3.55,3.0,2.5,1950.0,,2.0,A0,0,3,7.0,1950,0,2200,5740,6,-1
2.9,2.0,1.0,680.0,,1.0,A0,0,4,,680,0,1120,5100,114,-1
3.7495,3.0,2.0,1560.0,,2.0,A0,0,3,7.0,1560,0,1900,4080,92,33
2.629,3.0,3.5,1500.0,,3.0,A0,0,3,7.0,1500,0,1500,1445,16,-1
5.81,4.0,1.75,1440.0,,1.5,A0,0,4,8.0,1290,150,1640,5000,86,-1
1.865,4.0,2.5,2460.0,,1.0,A0,0,3,8.0,1500,960,2210,7800,38,-1
4.82,3.0,2.5,1630.0,1587.0,3.0,A0,0,3,8.0,1630,0,1500,1527,11,-1
6.5,4.0,2.5,2740.0,12899.0,2.0,A0,0,4,10.0,2740,0,2830,9453,25,-1
4.88,3.0,2.0,1380.0,,1.5,A0,0,4,7.0,1380,0,1350,5000,98,-1
10.55,4.0,3.0,3180.0,,2.0,A0,0,4,9.0,2070,1110,2720,5980,90,-1
8.2095,5.0,2.75,3180.0,,2.0,A0,0,3,9.0,3180,0,3180,7782,1,-1
2.84999,5.0,3.0,2680.0,,2.0,A0,0,3,7.0,1870,810,1860,9921,20,-1
11.35,4.0,3.75,4980.0,,2.0,A0,3,3,11.0,4980,0,4080,14577,9,-1
3.49,4.0,2.5,2650.0,,2.0,A0,0,3,9.0,2650,0,2650,7932,9,-1
7.67,4.0,1.75,2170.0,9525.0,1.0,A0,0,3,8.0,2170,0,1910,9525,55,-1
2.5,4.0,2.0,1870.0,,1.0,A0,0,3,8.0,1870,0,2270,8580,49,-1
0.85,2.0,1.0,1040.0,,1.0,A0,0,5,6.0,1040,0,910,5080,103,-1
5.9,4.0,2.5,3130.0,,2.0,A0,0,3,8.0,3130,0,2990,6441,11,-1
3.56,3.0,2.5,1690.0,,2.0,A0,0,3,,1690,0,1690,2855,36,-1
5.95,3.0,3.0,2980.0,,2.0,A0,0,3,9.0,2980,0,2710,3640,10,-1
10.45,5.0,2.75,4400.0,18500.0,1.0,A0,3,5,,2250,2150,3290,19257,52,-1
3.3,2.0,1.0,800.0,,1.0,A0,0,3,6.0,800,0,1470,3734,73,-1
3.61,3.0,2.25,1800.0,6680.0,2.0,A0,0,3,8.0,1800,0,1630,8621,32,-1
4.7401,2.0,1.75,,,1.0,A0,0,4,7.0,880,680,1210,4141,73,-1
2.9,2.0,1.0,910.0,,1.0,A0,0,3,6.0,910,0,1310,6624,79,-1
9.5,4.0,3.5,3320.0,,1.0,A0,2,4,10.0,2040,1280,3240,15470,38,-1
15.75,4.0,3.5,4285.0,,2.0,A0,1,5,10.0,3485,800,2960,6902,69,-1
1.58,3.0,1.0,,,1.0,A0,0,3,7.0,1100,0,1300,8000,60,-1
34.92,5.0,4.5,4850.0,,2.0,A1,4,3,10.0,3540,1310,3470,18270,8,-1
7.07,4.0,3.5,3910.0,,2.0,A0,0,3,9.0,3130,780,3770,7021,8,-1
3.585,3.0,1.0,1230.0,,1.0,A0,0,4,7.0,780,450,1570,5000,78,-1
5.2495,5.0,3.0,2600.0,13674.0,1.0,A0,0,5,8.0,1300,1300,2150,7800,48,-1
1.65,0.0,2.5,1810.0,,2.0,A0,0,3,7.0,1810,0,1810,5685,12,-1
2.1095,2.0,1.0,1170.0,,1.0,A0,0,3,6.0,1170,0,1130,7500,67,-1
2.1,3.0,2.0,2110.0,6900.0,1.5,A0,0,5,6.0,1220,890,1350,7683,60,-1
4.165,3.0,2.25,1470.0,,2.0,A0,0,3,,1470,0,1610,4322,30,-1
3.925,2.0,1.75,1490.0,4800.0,1.0,A0,0,4,7.0,750,740,1400,6000,97,-1
1.08,2.0,1.0,760.0,,1.0,A0,0,4,7.0,760,0,1370,7866,35,-1
1.62,3.0,2.5,1490.0,,2.0,A0,0,3,7.0,1490,0,1490,2094,10,-1
5.6,3.0,1.75,1530.0,,1.0,A0,2,3,7.0,1020,510,1530,5000,67,-1
2.55,2.0,0.75,520.0,,1.0,A0,0,4,4.0,520,0,1170,8756,91,35
2.7,4.0,1.0,2020.0,,1.0,A0,0,4,7.0,2020,0,1530,11970,60,-1
15.0,4.0,3.25,3410.0,,2.0,A0,0,3,10.0,3410,0,2290,10125,8,-1
8.46,4.0,2.5,2310.0,,2.0,A0,4,4,8.0,2010,300,2530,5960,87,-1
11.43,4.0,3.0,3470.0,4750.0,2.0,A0,2,3,9.0,2370,1100,2420,4761,1,-1
1.415,3.0,1.0,1020.0,11652.0,1.0,A0,0,4,6.0,1020,0,1690,11652,44,-1
1.75,3.0,1.0,990.0,8062.0,1.0,A0,0,4,7.0,990,0,1420,8790,55,-1
3.4,3.0,1.75,1470.0,,1.0,A0,0,3,7.0,1070,400,1280,3500,36,-1
7.1,4.0,3.5,3070.0,4684.0,2.0,A0,0,3,10.0,2190,880,2290,2664,6,-1
2.63,4.0,1.5,1790.0,,1.0,A0,0,4,6.0,1790,0,1660,15165,64,-1
8.75,3.0,3.25,3330.0,15093.0,2.5,A0,0,3,9.0,3330,0,4340,20031,27,-1
6.05,4.0,2.5,3290.0,,2.0,A0,0,3,9.0,3290,0,3210,6005,10,-1
2.85,2.0,0.75,850.0,,1.0,A0,2,5,6.0,550,300,2500,6022,106,-1
2.04,3.0,1.0,1520.0,,1.5,A0,0,3,7.0,1520,0,1560,8160,63,-1
4.05,4.0,2.5,3620.0,,2.0,A0,0,3,9.0,3620,0,2590,16000,39,-1
7.65,4.0,2.5,3420.0,,2.0,A0,0,3,10.0,3420,0,3230,8460,15,-1
3.23,3.0,1.0,1480.0,,1.5,A0,0,4,6.0,1480,0,1200,6550,90,-1
10.75,3.0,2.5,4190.0,,2.0,A0,0,3,,4190,0,3650,8321,16,-1
2.92,3.0,2.5,2828.0,,2.0,A0,0,3,8.0,2828,0,2513,4507,2,-1
3.61,5.0,3.0,2720.0,,2.0,A0,0,4,8.0,2720,0,1420,9685,46,-1
9.82,2.0,1.5,2370.0,,2.0,A0,0,3,11.0,2370,0,3860,151081,10,-1
8.4,3.0,2.75,2800.0,,1.0,A0,0,5,7.0,1400,1400,2800,9530,58,-1
2.405,3.0,1.0,1160.0,,1.0,A0,0,4,7.0,1160,0,1520,10500,49,-1
3.13,4.0,2.5,2090.0,,2.0,A0,0,3,9.0,2090,0,1430,12000,1,-1
3.75,2.0,1.75,1250.0,2890.0,1.0,A0,0,4,7.0,790,460,1500,3225,95,-1
3.5195,4.0,2.75,2350.0,,2.0,A0,0,3,7.0,2350,0,2014,6365,14,-1
3.2,4.0,1.0,1440.0,,1.5,A0,0,3,7.0,1440,0,1440,9230,69,-1
4.75,4.0,3.0,2360.0,6678.0,1.0,A0,0,3,8.0,1760,600,1640,6380,66,-1
0.88,2.0,2.0,1250.0,7543.0,1.0,A0,0,3,7.0,1250,0,1250,7506,53,-1
3.51,2.0,2.5,1550.0,,2.0,A0,0,4,8.0,1550,0,1570,2442,28,-1
2.09,3.0,1.75,1530.0,,1.0,A0,0,3,7.0,1200,330,1680,9680,27,-1
1.95,4.0,2.25,1900.0,,1.0,A0,0,4,8.0,1900,0,2120,8000,40,-1
2.9535,3.0,3.5,1340.0,,2.0,A0,2,3,8.0,1080,260,1650,1378,13,-1
5.95,2.0,2.0,1500.0,,3.0,A0,3,3,8.0,1500,0,1360,1527,7,-1
1.5,3.0,1.5,1250.0,,1.0,A0,0,3,7.0,1250,0,1260,7563,48,-1
3.675,4.0,2.25,1840.0,,1.0,A0,0,4,7.0,1390,450,1820,7500,42,-1
23.0,4.0,2.5,3220.0,20251.0,1.0,A0,0,3,10.0,3220,0,4200,22114,46,-1
2.83,2.0,1.0,930.0,,1.0,A0,0,3,6.0,930,0,1080,5803,76,-1
5.47,3.0,1.5,1650.0,,1.5,A0,0,4,8.0,1650,0,1650,4500,86,-1
5.75,5.0,2.0,1910.0,,1.0,A0,0,3,7.0,1010,900,1230,2545,107,-1
1.4,2.0,2.25,1610.0,,2.0,A0,0,4,7.0,1610,0,1950,2025,36,-1
2.75,3.0,2.25,1840.0,,1.0,A0,0,3,7.0,1200,640,1710,9929,28,-1
3.335,4.0,2.5,2720.0,,2.0,A0,0,3,9.0,2720,0,2640,6958,12,-1
3.22,4.0,1.75,2020.0,,1.0,A0,0,3,7.0,1620,400,1870,4000,56,-1
3.1,4.0,2.75,,,2.0,A0,0,3,9.0,2700,0,2700,37457,31,-1
1.46,3.0,2.5,1320.0,1780.0,2.0,A0,0,3,,880,440,3040,6000,10,-1
3.1,4.0,2.5,1950.0,,1.0,A0,0,3,7.0,1150,800,2050,9068,52,-1
4.5,4.0,2.5,2520.0,,2.0,A0,0,3,9.0,2520,0,2000,7704,21,-1
5.5,3.0,1.5,1230.0,,1.0,A0,0,3,7.0,910,320,1260,4488,88,-1
3.85,3.0,2.0,2060.0,,1.0,A0,0,3,7.0,1030,1030,1750,4452,86,-1
4.25,3.0,2.5,2760.0,35171.0,2.0,A0,0,3,9.0,2760,0,2720,35171,25,-1
1.7,3.0,2.5,1610.0,,2.0,A0,0,3,,1610,0,1610,7162,21,-1
2.87,3.0,2.25,1640.0,,1.0,A0,0,4,7.0,1140,500,2020,10500,52,-1
2.25,6.0,3.0,2744.0,9926.0,2.0,A0,0,3,7.0,2744,0,2470,9926,9,-1
7.77,5.0,2.75,1990.0,3750.0,1.5,A0,0,4,7.0,1990,0,1820,5000,102,-1
1.77,3.0,2.5,1670.0,4020.0,2.0,A0,0,3,7.0,1670,0,1670,4020,6,-1
3.5,3.0,2.25,1790.0,,1.0,A0,0,3,7.0,1290,500,1840,9900,48,-1
4.05,6.0,3.75,2940.0,5054.0,2.0,A0,0,3,7.0,2940,0,1530,5320,73,12
2.12,3.0,1.0,1450.0,,1.0,A0,0,4,7.0,1450,0,1170,6464,62,-1
5.7,4.0,2.25,2070.0,,1.0,A0,0,5,8.0,1360,710,2180,8510,41,-1
6.71,4.0,2.75,2110.0,8190.0,1.5,A0,0,5,8.0,2110,0,2420,8400,49,-1
2.95,3.0,2.5,,,3.0,A0,0,3,8.0,1650,0,1650,1863,8,-1
4.64,3.0,2.0,2070.0,,1.0,A0,0,3,8.0,1220,850,2080,9551,33,-1
4.6,3.0,1.75,2330.0,,1.0,A0,0,3,7.0,1390,940,1850,12141,32,-1
1.85,3.0,2.0,2710.0,,2.0,A0,0,3,6.0,2710,0,850,5000,64,-1
2.34,3.0,1.0,1280.0,9656.0,1.0,A0,0,4,6.0,920,360,1340,8808,56,-1
17.9,4.0,2.5,2950.0,43560.0,1.0,A0,2,4,9.0,2550,400,3260,41016,64,-1
3.36715,3.0,1.75,1840.0,,1.0,A0,0,5,7.0,1040,800,1340,5000,63,-1
3.0,3.0,3.25,1280.0,,2.0,A0,0,3,,1090,190,1280,2121,10,-1
6.95,3.0,2.75,2070.0,,2.0,A0,0,3,8.0,2070,0,2190,49658,19,-1
2.7495,2.0,3.25,1570.0,,2.0,A0,0,3,8.0,1310,260,1570,2039,9,-1
4.75,3.0,2.5,1550.0,,3.0,A0,0,3,8.0,1390,160,1550,1079,11,-1
19.75,4.0,3.25,3580.0,,1.5,A1,4,4,7.0,3480,100,2410,6389,100,50
6.25,3.0,2.5,2230.0,,2.0,A0,0,3,,2230,0,2230,4180,1,-1
6.75,4.0,2.75,2640.0,,2.0,A0,0,5,7.0,1840,800,1690,5000,104,-1
2.25,5.0,2.5,2760.0,,2.0,A0,0,3,8.0,2760,0,1360,6000,9,-1
4.025,3.0,2.0,1860.0,,2.0,A0,0,3,8.0,1860,0,1950,5146,24,-1
2.3,4.0,1.0,2100.0,9288.0,1.0,A0,0,4,7.0,1050,1050,1600,8550,47,-1
4.4,3.0,2.5,3000.0,,1.0,unknown,0,4,8.0,1760,1240,2040,8250,52,-1
1.6075,2.0,1.0,740.0,,1.0,A0,0,2,6.0,740,0,1390,11250,77,-1
1.8995,4.0,1.75,1770.0,,1.0,A0,0,5,7.0,1050,720,1410,8530,32,-1
2.943,3.0,1.5,1480.0,,1.0,A0,0,4,7.0,1480,0,1850,17825,48,-1
1.35,3.0,1.0,1660.0,,1.0,A0,0,3,7.0,1270,390,1540,7440,58,-1
2.63,3.0,2.0,2440.0,,1.0,A0,0,3,6.0,1640,800,1630,19613,82,-1
5.04,3.0,2.5,1710.0,1904.0,2.0,A0,0,3,8.0,1140,570,1260,1316,12,-1
6.8,4.0,2.5,2120.0,,1.0,A0,0,4,7.0,1620,500,1570,10762,55,-1
4.55,4.0,2.25,1940.0,,2.0,A0,0,5,7.0,1940,0,1800,7743,53,-1
7.5495,4.0,2.5,3430.0,,2.0,A0,0,3,10.0,3430,0,3190,36820,23,-1
4.65,3.0,2.5,1670.0,5146.0,2.0,A0,0,3,8.0,1670,0,1940,5146,24,-1
4.75,3.0,2.5,3070.0,,1.0,A0,3,5,9.0,1720,1350,2020,18211,30,-1
3.675,4.0,2.5,2170.0,14024.0,2.0,A0,0,3,8.0,2170,0,2240,14029,23,-1
2.4,1.0,2.25,1940.0,,2.0,A0,0,4,7.0,1100,840,1580,5100,36,-1
2.15,5.0,1.5,2120.0,,1.5,A0,0,5,,2120,0,1730,7700,53,-1
1.8495,3.0,1.5,1350.0,7827.0,1.0,A0,0,4,7.0,1350,0,1900,7827,47,-1
3.04,3.0,2.5,1740.0,,2.0,A0,0,3,8.0,1740,0,1740,39133,23,-1
4.2495,3.0,2.5,2580.0,,2.0,A0,0,3,9.0,2580,0,1660,8460,14,-1
3.55,4.0,1.75,1570.0,,1.0,A0,0,3,7.0,1100,470,1580,7650,40,-1
8.0,4.0,2.5,3470.0,,2.0,A0,0,3,,3470,0,3800,35181,20,-1
2.55,4.0,2.5,3504.0,,2.0,A0,0,3,7.0,3504,0,2790,5231,9,-1
3.5059,3.0,2.75,1940.0,,2.0,A0,3,3,8.0,1770,170,1410,2335,7,-1
4.639,5.0,3.0,3040.0,,2.0,A0,0,3,9.0,3040,0,1650,6825,10,-1
2.5125,3.0,1.0,1060.0,9663.0,1.0,A0,0,3,7.0,1060,0,1320,10162,48,-1
3.725,3.0,2.5,2320.0,,2.0,A0,0,3,8.0,2320,0,2300,15145,25,-1
3.9545,2.0,1.0,1010.0,,1.0,A0,0,3,7.0,1010,0,1800,3600,94,-1
2.035,4.0,1.0,,,1.0,A0,0,3,7.0,770,770,1520,9891,44,-1
4.4995,3.0,1.5,2700.0,,2.0,A0,0,3,7.0,2120,580,1830,11000,38,1
14.87,5.0,3.0,3910.0,16200.0,1.0,unknown,0,4,9.0,2890,1020,3620,16200,55,-1
6.35,3.0,2.5,2830.0,,2.0,A0,0,3,10.0,2830,0,2970,8691,24,-1
12.25,4.0,4.0,4270.0,,2.0,A0,3,3,10.0,3180,1090,4280,5942,11,-1
7.35,5.0,3.5,3550.0,,2.0,A0,0,3,9.0,2550,1000,2030,9600,17,-1
5.47,3.0,2.25,1550.0,1919.0,3.0,A0,0,3,8.0,1550,0,1550,2918,12,-1
2.75,3.0,2.5,1630.0,,2.0,A0,0,3,8.0,1630,0,1420,3425,16,-1
21.85,3.0,3.5,3110.0,,1.0,A0,0,3,,3110,0,3110,12433,12,-1
3.14,3.0,1.75,1820.0,,1.0,A0,0,3,7.0,1220,600,1940,11100,35,-1
5.92,3.0,1.75,,,3.0,A0,0,3,8.0,1370,0,1370,4000,8,-1
1.82,4.0,1.5,1400.0,8500.0,2.0,A0,0,3,7.0,1400,0,1580,7650,40,-1
3.65,3.0,2.5,1440.0,,2.0,A0,0,3,,1440,0,1560,3770,12,-1
1.8885,4.0,2.25,2300.0,,2.0,A0,0,4,8.0,2300,0,2270,8025,37,-1
2.0751,4.0,1.0,1450.0,32234.0,1.5,A0,0,4,6.0,1450,0,1530,10125,83,-1
11.55,4.0,2.5,3040.0,7000.0,2.0,A0,0,3,9.0,3040,0,2320,17511,14,-1
1.4899,2.0,2.25,,,2.0,A0,0,3,7.0,1061,0,1481,2887,2,-1
4.97,3.0,2.5,2360.0,,1.0,A0,0,3,8.0,1690,670,2280,9626,28,-1
3.365,3.0,1.0,1130.0,8159.0,1.0,A0,0,4,7.0,1130,0,1570,8162,61,-1
4.0,4.0,2.5,2240.0,7245.0,1.0,A0,0,4,,1140,1100,1740,7350,43,-1
5.29,3.0,2.0,1560.0,2589.0,1.0,A0,0,3,7.0,790,770,1450,3893,92,14
8.45,5.0,2.25,2730.0,,1.5,A0,0,3,8.0,2130,600,2730,6000,88,-1
1.43,3.0,1.5,1330.0,,1.0,A0,0,4,7.0,1330,0,1500,7776,47,-1
2.599,2.0,2.5,980.0,,3.0,A0,0,3,8.0,980,0,980,1023,7,-1
8.9,4.0,3.5,3290.0,,1.5,A0,0,3,8.0,2290,1000,1790,6000,109,11
6.85,4.0,2.5,2990.0,,2.0,A0,0,3,9.0,2210,780,2990,6299,12,-1
3.75,4.0,2.5,2500.0,,1.0,A0,0,4,8.0,1590,910,2360,36254,37,-1
5.5,4.0,1.0,,,1.5,A0,0,4,7.0,1600,0,1900,5500,69,-1
3.35,3.0,1.75,1760.0,3520.0,1.0,A0,0,3,7.0,1160,600,1840,5000,49,-1
1.8,2.0,2.0,1140.0,,1.0,A0,0,2,7.0,1140,0,1130,9375,61,-1
6.61,3.0,2.25,2470.0,,2.0,A0,2,3,8.0,1540,930,2850,11250,27,-1
2.385,2.0,1.5,1270.0,,2.0,A0,0,3,8.0,1000,270,1270,1325,9,-1
1.95,3.0,1.75,1390.0,,1.0,A0,0,3,6.0,860,530,1390,10839,58,-1
1.65,3.0,1.5,1890.0,9000.0,1.0,A0,0,3,7.0,1190,700,2060,9000,56,-1
2.8495,4.0,2.75,2260.0,5705.0,2.0,A0,0,3,,2260,0,2260,5727,1,-1
2.8,3.0,0.75,1420.0,3060.0,1.0,A0,0,4,7.0,860,560,1350,4000,92,-1
5.465,5.0,2.5,2140.0,,1.0,A0,2,4,8.0,1370,770,2600,14273,47,-1
3.9,3.0,2.5,2150.0,,2.0,A0,0,3,8.0,2150,0,1750,2385,8,-1
5.645,3.0,1.75,2010.0,,1.0,A0,0,4,8.0,2010,0,2030,8055,41,-1
1.42,3.0,1.5,1860.0,,1.0,A0,0,4,7.0,1860,0,1810,8262,48,-1
0.4,2.0,1.0,1000.0,16524.0,1.0,A0,0,3,5.0,1000,0,1350,10208,102,-1
13.6892,4.0,3.0,3720.0,5000.0,2.5,A0,0,5,9.0,2720,1000,2610,5000,110,-1
